-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2013 through 12/31/2022 
Location: Latitude  4.8872   Longitude -73.3684 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1547.25 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2019,1,26,4,84.84,0.88,348.69,1.24
2019,1,26,5,84.89,0.95,0.95,1.37
2019,1,26,6,84.96,0.94,18.43,1.46
2019,1,26,7,85.02,1.3,64.36,1.85
2019,1,26,8,85.06,2.22,91.41,2.87
2019,1,26,9,85.05,2.82,104.61,3.32
2019,1,26,10,85.0,3.06,113.95,3.43
2019,1,26,11,84.93,3.14,119.05,3.45
2019,1,26,12,84.84,3.17,122.83,3.45
2019,1,26,13,84.74,3.22,126.01,3.55
2019,1,26,14,84.67,3.19,128.44,3.61
2019,1,26,15,84.63,3.05,129.28,3.6
2019,1,26,16,84.62,2.6,128.53,3.31
2019,1,26,17,84.65,1.51,128.47,2.58
2019,1,26,18,84.7,1.22,123.28,1.96
2019,1,26,19,84.77,0.73,98.65,1.09
2019,1,26,20,84.81,0.63,9.23,0.84
2019,1,26,21,84.83,1.07,341.3,1.55
2019,1,26,22,84.82,1.27,340.23,1.97
2019,1,26,23,84.79,1.31,343.73,2.07
2019,1,27,0,84.75,1.28,348.42,2.01
2019,1,27,1,84.7,1.26,351.77,1.9
2019,1,27,2,84.67,1.21,354.44,1.77
2019,1,27,3,84.67,1.14,357.65,1.63
2019,1,27,4,84.7,1.08,359.17,1.53
2019,1,27,5,84.77,1.05,5.96,1.51
2019,1,27,6,84.84,0.99,20.87,1.5
2019,1,27,7,84.92,1.37,67.1,2.07
2019,1,27,8,84.99,2.5,90.72,3.24
2019,1,27,9,85.02,3.14,99.88,3.82
2019,1,27,10,85.0,3.42,106.99,3.97
2019,1,27,11,84.94,3.36,112.87,3.77
2019,1,27,12,84.86,3.22,118.37,3.54
2019,1,27,13,84.76,3.2,123.03,3.49
2019,1,27,14,84.68,3.21,126.2,3.57
2019,1,27,15,84.64,3.07,126.93,3.57
2019,1,27,16,84.64,2.55,125.39,3.26
2019,1,27,17,84.68,1.49,124.94,2.6
2019,1,27,18,84.73,1.19,121.29,2.04
2019,1,27,19,84.8,0.79,95.71,1.25
2019,1,27,20,84.85,0.71,24.6,1.08
2019,1,27,21,84.86,1.07,358.75,1.66
2019,1,27,22,84.83,1.27,347.16,1.99
2019,1,27,23,84.78,1.3,346.8,1.99
2019,1,28,0,84.71,1.19,356.99,1.75
2019,1,28,1,84.66,1.16,1.54,1.67
2019,1,28,2,84.64,1.3,352.06,1.88
2019,1,28,3,84.64,1.24,354.58,1.76
2019,1,28,4,84.66,1.2,1.12,1.68
2019,1,28,5,84.71,1.2,358.88,1.72
2019,1,28,6,84.77,1.08,355.86,1.68
2019,1,28,7,84.84,0.88,30.44,1.45
2019,1,28,8,84.91,1.45,74.69,1.94
2019,1,28,9,84.94,1.77,91.27,2.18
2019,1,28,10,84.94,2.02,103.18,2.29
2019,1,28,11,84.88,2.17,109.74,2.31
2019,1,28,12,84.82,2.17,109.81,2.27
2019,1,28,13,84.74,2.09,104.97,2.22
2019,1,28,14,84.69,1.99,100.39,2.19
2019,1,28,15,84.67,1.92,99.62,2.17
2019,1,28,16,84.69,1.65,102.0,1.9
2019,1,28,17,84.73,0.91,100.92,1.36
2019,1,28,18,84.77,0.76,82.29,1.32
2019,1,28,19,84.81,0.9,59.21,1.69
2019,1,28,20,84.84,0.98,45.32,1.75
2019,1,28,21,84.85,0.97,36.13,1.71
2019,1,28,22,84.87,0.86,25.4,1.44
2019,1,28,23,84.87,0.86,7.32,1.45
2019,1,29,0,84.81,1.04,0.86,1.8
2019,1,29,1,84.74,1.16,2.71,2.02
2019,1,29,2,84.69,1.12,10.05,2.03
2019,1,29,3,84.67,1.02,22.62,1.93
2019,1,29,4,84.69,0.94,32.51,1.87
2019,1,29,5,84.74,1.03,36.35,1.82
2019,1,29,6,84.8,0.99,40.85,1.69
2019,1,29,7,84.87,1.33,75.07,2.29
2019,1,29,8,84.93,2.13,88.32,2.89
2019,1,29,9,84.94,2.62,96.85,3.25
2019,1,29,10,84.9,2.98,106.58,3.48
2019,1,29,11,84.82,3.2,114.81,3.57
2019,1,29,12,84.74,3.41,120.74,3.72
2019,1,29,13,84.65,3.63,123.93,3.97
2019,1,29,14,84.58,3.56,124.81,4.03
2019,1,29,15,84.55,3.2,123.96,3.87
2019,1,29,16,84.57,2.57,122.19,3.33
2019,1,29,17,84.61,1.38,122.52,2.51
2019,1,29,18,84.67,1.06,120.53,2.3
2019,1,29,19,84.74,1.07,121.25,2.13
2019,1,29,20,84.81,0.92,126.38,1.81
2019,1,29,21,84.85,0.56,127.67,1.12
2019,1,29,22,84.84,0.46,109.65,0.64
2019,1,29,23,84.82,0.53,95.04,0.62
2019,1,30,0,84.79,0.45,87.99,0.61
2019,1,30,1,84.75,0.38,77.99,0.66
2019,1,30,2,84.71,0.21,61.56,0.65
2019,1,30,3,84.69,0.26,337.25,0.93
2019,1,30,4,84.7,0.39,356.57,1.14
2019,1,30,5,84.72,0.54,356.68,1.39
2019,1,30,6,84.77,0.48,5.62,1.2
2019,1,30,7,84.84,0.63,94.24,0.89
2019,1,30,8,84.9,1.98,124.7,2.31
2019,1,30,9,84.91,2.73,126.61,3.15
2019,1,30,10,84.87,3.36,125.83,3.86
2019,1,30,11,84.8,3.7,125.03,4.26
2019,1,30,12,84.71,3.87,123.98,4.49
2019,1,30,13,84.61,3.97,123.03,4.7
2019,1,30,14,84.53,3.91,121.69,4.76
2019,1,30,15,84.5,3.66,120.12,4.6
2019,1,30,16,84.52,3.19,117.13,4.13
2019,1,30,17,84.57,2.13,116.38,3.33
2019,1,30,18,84.64,1.55,113.46,3.3
2019,1,30,19,84.71,1.24,107.18,2.81
2019,1,30,20,84.78,1.06,92.54,2.24
2019,1,30,21,84.82,0.96,71.42,1.92
2019,1,30,22,84.83,0.91,53.03,1.79
2019,1,30,23,84.8,0.91,44.65,1.77
2019,1,31,0,84.75,0.87,39.54,1.71
2019,1,31,1,84.69,0.91,38.74,1.7
2019,1,31,2,84.66,0.86,30.52,1.61
2019,1,31,3,84.66,0.91,25.02,1.57
2019,1,31,4,84.69,0.93,13.1,1.42
2019,1,31,5,84.75,0.81,2.2,1.2
2019,1,31,6,84.82,0.7,357.46,1.04
2019,1,31,7,84.89,0.75,45.42,1.33
2019,1,31,8,84.96,1.35,74.92,1.95
2019,1,31,9,84.98,1.92,90.23,2.39
2019,1,31,10,84.96,2.51,100.75,2.96
2019,1,31,11,84.89,2.81,111.56,3.12
2019,1,31,12,84.81,3.21,118.5,3.5
2019,1,31,13,84.72,3.62,120.94,4.06
2019,1,31,14,84.66,3.83,121.58,4.48
2019,1,31,15,84.64,3.71,120.34,4.52
2019,1,31,16,84.65,3.11,117.66,4.01
2019,1,31,17,84.7,1.7,114.44,2.96
2019,1,31,18,84.76,1.23,105.9,2.42
2019,1,31,19,84.84,0.98,90.46,1.74
2019,1,31,20,84.9,0.74,50.12,1.23
2019,1,31,21,84.94,0.78,26.82,1.49
2019,1,31,22,84.93,0.84,18.43,1.74
2019,1,31,23,84.89,0.88,15.39,1.78
2019,2,1,0,84.82,0.96,18.43,1.85
2019,2,1,1,84.76,1.03,14.99,1.83
2019,2,1,2,84.73,1.13,6.34,1.69
2019,2,1,3,84.73,1.0,8.95,1.43
2019,2,1,4,84.77,0.94,9.54,1.31
2019,2,1,5,84.84,0.94,5.24,1.3
2019,2,1,6,84.92,0.88,3.58,1.32
2019,2,1,7,85.0,1.15,59.24,1.84
2019,2,1,8,85.07,2.25,79.78,3.02
2019,2,1,9,85.07,2.74,91.63,3.45
2019,2,1,10,85.02,3.03,103.25,3.54
2019,2,1,11,84.94,3.26,112.87,3.6
2019,2,1,12,84.86,3.43,119.19,3.72
2019,2,1,13,84.78,3.41,122.45,3.7
2019,2,1,14,84.72,3.25,124.22,3.58
2019,2,1,15,84.7,2.88,125.16,3.3
2019,2,1,16,84.72,2.21,126.5,2.78
2019,2,1,17,84.78,1.26,127.72,2.04
2019,2,1,18,84.85,0.7,124.05,1.03
2019,2,1,19,84.92,0.34,346.61,0.52
2019,2,1,20,84.97,0.79,334.95,1.69
2019,2,1,21,84.98,1.0,333.03,2.17
2019,2,1,22,84.97,0.93,336.67,1.96
2019,2,1,23,84.93,0.7,340.56,1.52
2019,2,2,0,84.86,0.49,8.26,1.12
2019,2,2,1,84.81,0.3,21.25,0.91
2019,2,2,2,84.78,0.35,10.3,1.04
2019,2,2,3,84.79,0.54,23.96,1.22
2019,2,2,4,84.83,0.84,28.95,1.5
2019,2,2,5,84.89,0.74,28.47,1.45
2019,2,2,6,84.94,0.64,10.49,1.64
2019,2,2,7,84.99,1.07,30.32,2.09
2019,2,2,8,85.03,1.77,57.08,2.5
2019,2,2,9,85.02,2.25,82.63,2.89
2019,2,2,10,84.97,2.76,107.31,3.15
2019,2,2,11,84.9,3.11,118.3,3.43
2019,2,2,12,84.82,3.22,123.3,3.51
2019,2,2,13,84.73,3.21,126.9,3.53
2019,2,2,14,84.66,3.17,127.38,3.58
2019,2,2,15,84.63,3.0,125.35,3.54
2019,2,2,16,84.65,2.6,123.59,3.28
2019,2,2,17,84.7,1.51,122.29,2.61
2019,2,2,18,84.76,1.12,104.13,2.08
2019,2,2,19,84.82,1.05,77.1,1.79
2019,2,2,20,84.88,0.99,52.05,1.68
2019,2,2,21,84.9,0.98,35.22,1.7
2019,2,2,22,84.89,0.94,23.39,1.61
2019,2,2,23,84.86,0.9,15.6,1.51
2019,2,3,0,84.8,0.84,7.52,1.4
2019,2,3,1,84.74,0.82,0.0,1.36
2019,2,3,2,84.7,0.83,349.74,1.38
2019,2,3,3,84.71,0.85,334.86,1.37
2019,2,3,4,84.75,0.81,333.68,1.2
2019,2,3,5,84.81,0.78,352.52,1.13
2019,2,3,6,84.89,0.88,15.39,1.4
2019,2,3,7,84.96,1.42,64.28,2.04
2019,2,3,8,85.0,2.23,80.93,2.9
2019,2,3,9,84.99,2.56,91.92,3.12
2019,2,3,10,84.93,2.84,102.08,3.26
2019,2,3,11,84.83,3.02,110.78,3.34
2019,2,3,12,84.73,3.13,117.85,3.39
2019,2,3,13,84.64,3.16,123.42,3.44
2019,2,3,14,84.57,3.1,126.09,3.46
2019,2,3,15,84.54,2.94,126.35,3.44
2019,2,3,16,84.56,2.61,124.5,3.33
2019,2,3,17,84.61,1.62,124.61,2.84
2019,2,3,18,84.68,1.38,122.25,2.38
2019,2,3,19,84.77,0.96,115.52,1.53
2019,2,3,20,84.86,0.32,52.0,0.56
2019,2,3,21,84.92,0.6,340.14,0.91
2019,2,3,22,84.92,0.82,335.87,1.37
2019,2,3,23,84.89,0.92,343.72,1.51
2019,2,4,0,84.82,0.92,349.74,1.39
2019,2,4,1,84.74,0.92,352.69,1.32
2019,2,4,2,84.68,0.96,348.78,1.32
2019,2,4,3,84.67,1.02,347.66,1.38
2019,2,4,4,84.7,1.01,348.0,1.35
2019,2,4,5,84.76,1.02,350.75,1.36
2019,2,4,6,84.82,1.04,354.38,1.43
2019,2,4,7,84.9,1.06,49.17,1.49
2019,2,4,8,84.96,1.75,91.28,2.11
2019,2,4,9,84.96,2.29,106.27,2.57
2019,2,4,10,84.92,2.65,114.75,2.86
2019,2,4,11,84.85,2.93,121.7,3.08
2019,2,4,12,84.76,3.31,127.33,3.51
2019,2,4,13,84.67,3.64,129.16,4.03
2019,2,4,14,84.61,3.73,128.19,4.32
2019,2,4,15,84.6,3.57,125.74,4.34
2019,2,4,16,84.63,2.98,122.15,3.88
2019,2,4,17,84.69,1.85,119.27,3.06
2019,2,4,18,84.76,1.2,114.57,2.64
2019,2,4,19,84.82,1.12,105.78,2.18
2019,2,4,20,84.88,0.94,87.61,1.72
2019,2,4,21,84.91,0.79,60.89,1.38
2019,2,4,22,84.9,0.8,50.12,1.44
2019,2,4,23,84.86,0.85,54.71,1.49
2019,2,5,0,84.78,0.93,60.2,1.64
2019,2,5,1,84.71,1.02,63.04,1.82
2019,2,5,2,84.67,1.06,62.87,1.85
2019,2,5,3,84.65,1.04,56.67,1.73
2019,2,5,4,84.68,0.95,39.99,1.59
2019,2,5,5,84.74,0.79,27.84,1.54
2019,2,5,6,84.82,0.8,12.41,1.59
2019,2,5,7,84.9,1.14,52.82,1.65
2019,2,5,8,84.96,2.26,88.81,2.82
2019,2,5,9,84.97,2.99,99.78,3.48
2019,2,5,10,84.93,3.47,104.47,4.02
2019,2,5,11,84.87,3.58,108.99,4.12
2019,2,5,12,84.8,3.42,113.82,3.88
2019,2,5,13,84.71,3.18,115.81,3.53
2019,2,5,14,84.64,2.99,116.23,3.32
2019,2,5,15,84.6,2.8,116.21,3.18
2019,2,5,16,84.6,2.34,116.14,2.79
2019,2,5,17,84.65,1.3,119.19,2.05
2019,2,5,18,84.71,0.82,104.3,1.34
2019,2,5,19,84.79,0.65,63.43,0.99
2019,2,5,20,84.85,0.76,22.89,1.14
2019,2,5,21,84.87,0.9,2.49,1.36
2019,2,5,22,84.86,0.84,352.48,1.23
2019,2,5,23,84.83,0.52,349.54,0.65
2019,2,6,0,84.77,0.21,323.97,0.22
2019,2,6,1,84.72,0.29,274.64,0.4
2019,2,6,2,84.68,0.34,249.9,0.47
2019,2,6,3,84.66,0.34,216.61,0.51
2019,2,6,4,84.68,0.31,154.72,0.62
2019,2,6,5,84.71,0.43,111.41,0.87
2019,2,6,6,84.78,0.6,90.0,1.17
2019,2,6,7,84.85,1.36,99.57,1.67
2019,2,6,8,84.92,2.27,96.91,2.91
2019,2,6,9,84.93,3.0,93.14,3.72
2019,2,6,10,84.89,3.45,96.77,4.09
2019,2,6,11,84.82,3.6,103.8,4.14
2019,2,6,12,84.72,3.79,110.15,4.28
2019,2,6,13,84.64,3.94,113.72,4.53
2019,2,6,14,84.58,3.92,117.02,4.68
2019,2,6,15,84.56,3.59,118.46,4.51
2019,2,6,16,84.58,2.95,119.56,3.91
2019,2,6,17,84.62,1.91,121.61,3.12
2019,2,6,18,84.67,1.32,120.21,2.74
2019,2,6,19,84.71,1.24,119.79,2.35
2019,2,6,20,84.76,1.01,120.74,1.91
2019,2,6,21,84.78,0.95,121.86,1.93
2019,2,6,22,84.78,0.96,125.75,2.0
2019,2,6,23,84.75,0.91,129.05,1.9
2019,2,7,0,84.69,0.94,123.16,1.98
2019,2,7,1,84.64,0.97,107.85,1.94
2019,2,7,2,84.62,0.95,90.47,1.9
2019,2,7,3,84.61,1.02,75.86,2.12
2019,2,7,4,84.64,1.07,78.2,2.05
2019,2,7,5,84.72,0.93,80.85,1.63
2019,2,7,6,84.8,0.89,75.23,1.53
2019,2,7,7,84.85,2.03,81.15,2.79
2019,2,7,8,84.89,2.94,90.91,3.67
2019,2,7,9,84.87,3.33,99.18,3.95
2019,2,7,10,84.82,3.54,103.15,4.09
2019,2,7,11,84.74,3.67,108.47,4.14
2019,2,7,12,84.64,4.03,113.18,4.51
2019,2,7,13,84.55,4.43,113.94,5.1
2019,2,7,14,84.49,4.44,113.54,5.38
2019,2,7,15,84.48,4.11,111.3,5.22
2019,2,7,16,84.5,3.6,107.69,4.84
2019,2,7,17,84.54,2.47,103.73,3.88
2019,2,7,18,84.59,1.58,96.81,3.34
2019,2,7,19,84.66,1.32,91.02,3.14
2019,2,7,20,84.74,1.26,80.36,2.78
2019,2,7,21,84.78,1.1,62.53,2.35
2019,2,7,22,84.78,0.84,40.49,1.93
2019,2,7,23,84.77,0.83,21.0,1.95
2019,2,8,0,84.7,0.93,21.18,2.14
2019,2,8,1,84.64,0.91,20.61,2.04
2019,2,8,2,84.63,0.96,29.92,2.04
2019,2,8,3,84.62,1.04,30.6,2.17
2019,2,8,4,84.64,1.07,29.74,2.23
2019,2,8,5,84.7,1.11,36.38,2.32
2019,2,8,6,84.77,1.05,44.4,2.34
2019,2,8,7,84.84,1.46,57.67,2.33
2019,2,8,8,84.9,2.61,80.51,3.64
2019,2,8,9,84.9,3.29,92.45,4.19
2019,2,8,10,84.85,3.51,100.01,4.27
2019,2,8,11,84.78,3.58,106.89,4.19
2019,2,8,12,84.68,3.63,112.37,4.14
2019,2,8,13,84.59,3.62,115.96,4.11
2019,2,8,14,84.52,3.52,118.61,4.11
2019,2,8,15,84.5,3.2,118.95,3.89
2019,2,8,16,84.53,2.65,117.77,3.5
2019,2,8,17,84.59,1.52,115.91,2.85
2019,2,8,18,84.66,1.1,106.5,2.49
2019,2,8,19,84.73,0.99,86.85,2.36
2019,2,8,20,84.8,0.92,60.38,2.27
2019,2,8,21,84.83,0.99,40.5,2.37
2019,2,8,22,84.82,1.02,31.26,2.39
2019,2,8,23,84.78,1.08,33.23,2.47
2019,2,9,0,84.72,1.14,34.35,2.52
2019,2,9,1,84.65,1.17,37.41,2.53
2019,2,9,2,84.62,1.17,44.73,2.42
2019,2,9,3,84.64,1.22,52.84,2.49
2019,2,9,4,84.68,1.3,49.14,2.51
2019,2,9,5,84.74,1.31,41.61,2.37
2019,2,9,6,84.8,1.14,42.78,2.41
2019,2,9,7,84.87,2.08,63.63,3.59
2019,2,9,8,84.92,3.11,76.03,4.55
2019,2,9,9,84.92,3.63,87.9,4.84
2019,2,9,10,84.88,3.97,98.15,4.97
2019,2,9,11,84.8,4.12,104.38,4.97
2019,2,9,12,84.7,4.18,110.13,4.9
2019,2,9,13,84.61,4.32,115.64,5.05
2019,2,9,14,84.54,4.31,117.68,5.2
2019,2,9,15,84.52,3.97,117.27,5.02
2019,2,9,16,84.55,3.29,115.9,4.41
2019,2,9,17,84.6,1.9,114.56,3.21
2019,2,9,18,84.67,1.16,108.43,2.75
2019,2,9,19,84.73,1.17,91.53,2.32
2019,2,9,20,84.78,1.23,75.26,2.39
2019,2,9,21,84.81,1.23,60.35,2.41
2019,2,9,22,84.8,1.23,51.68,2.38
2019,2,9,23,84.78,1.23,51.68,2.32
2019,2,10,0,84.73,1.22,51.74,2.22
2019,2,10,1,84.69,1.24,51.12,2.27
2019,2,10,2,84.67,1.29,49.93,2.32
2019,2,10,3,84.67,1.23,50.66,2.26
2019,2,10,4,84.71,1.15,53.29,2.13
2019,2,10,5,84.77,1.08,58.26,1.96
2019,2,10,6,84.86,1.24,67.32,2.07
2019,2,10,7,84.92,2.22,79.64,3.17
2019,2,10,8,84.96,2.86,86.86,3.88
2019,2,10,9,84.97,3.1,99.87,3.86
2019,2,10,10,84.94,3.57,107.96,4.26
2019,2,10,11,84.86,3.95,110.83,4.69
2019,2,10,12,84.76,4.0,111.16,4.76
2019,2,10,13,84.67,3.85,110.68,4.61
2019,2,10,14,84.6,3.55,110.35,4.31
2019,2,10,15,84.58,3.19,108.39,3.99
2019,2,10,16,84.6,2.7,104.92,3.57
2019,2,10,17,84.65,1.66,101.42,2.86
2019,2,10,18,84.71,1.13,92.37,2.43
2019,2,10,19,84.78,0.96,72.45,2.12
2019,2,10,20,84.83,0.86,49.4,1.98
2019,2,10,21,84.87,0.8,26.06,1.82
2019,2,10,22,84.86,0.76,355.29,1.76
2019,2,10,23,84.82,0.89,337.73,2.02
2019,2,11,0,84.75,1.05,334.39,2.11
2019,2,11,1,84.67,1.12,338.79,2.16
2019,2,11,2,84.62,1.11,345.77,2.13
2019,2,11,3,84.62,1.03,352.18,1.99
2019,2,11,4,84.66,0.91,2.96,1.81
2019,2,11,5,84.73,0.83,19.8,1.63
2019,2,11,6,84.81,0.93,46.02,2.03
2019,2,11,7,84.89,2.0,66.24,3.32
2019,2,11,8,84.94,2.75,76.52,3.94
2019,2,11,9,84.95,2.92,88.16,3.87
2019,2,11,10,84.9,3.12,99.96,3.79
2019,2,11,11,84.82,3.32,110.95,3.81
2019,2,11,12,84.73,3.5,118.4,3.92
2019,2,11,13,84.63,3.54,122.18,4.0
2019,2,11,14,84.55,3.4,123.58,3.96
2019,2,11,15,84.52,3.02,122.87,3.7
2019,2,11,16,84.54,2.49,119.95,3.34
2019,2,11,17,84.6,1.48,116.29,2.67
2019,2,11,18,84.67,1.09,103.74,2.2
2019,2,11,19,84.74,1.07,76.47,1.88
2019,2,11,20,84.8,1.02,46.55,1.69
2019,2,11,21,84.82,1.08,26.19,1.72
2019,2,11,22,84.82,1.21,18.43,1.89
2019,2,11,23,84.78,1.27,10.97,2.01
2019,2,12,0,84.72,1.32,3.39,2.08
2019,2,12,1,84.67,1.38,1.63,2.15
2019,2,12,2,84.64,1.39,3.86,2.11
2019,2,12,3,84.66,1.38,8.82,2.06
2019,2,12,4,84.72,1.36,14.59,2.04
2019,2,12,5,84.79,1.33,26.42,2.06
2019,2,12,6,84.88,1.39,48.18,2.43
2019,2,12,7,84.96,2.11,70.49,3.37
2019,2,12,8,85.02,2.93,85.72,4.09
2019,2,12,9,85.02,3.19,96.74,4.1
2019,2,12,10,84.99,3.25,106.17,3.92
2019,2,12,11,84.93,3.25,113.36,3.74
2019,2,12,12,84.85,3.19,118.07,3.54
2019,2,12,13,84.77,3.13,122.46,3.45
2019,2,12,14,84.71,3.01,126.13,3.36
2019,2,12,15,84.71,2.72,128.35,3.18
2019,2,12,16,84.74,2.32,127.87,2.94
2019,2,12,17,84.8,1.37,128.3,2.39
2019,2,12,18,84.86,1.15,121.63,1.82
2019,2,12,19,84.92,0.78,99.18,1.23
2019,2,12,20,84.97,0.66,48.37,0.95
2019,2,12,21,84.99,0.81,14.04,1.07
2019,2,12,22,84.98,0.88,359.49,1.21
2019,2,12,23,84.95,0.84,347.12,1.2
2019,2,13,0,84.9,0.82,336.37,1.25
2019,2,13,1,84.85,0.84,339.19,1.34
2019,2,13,2,84.81,0.94,349.99,1.49
2019,2,13,3,84.81,1.13,359.6,1.73
2019,2,13,4,84.84,1.24,2.9,1.89
2019,2,13,5,84.89,1.31,358.3,2.02
2019,2,13,6,84.96,1.2,357.38,1.98
2019,2,13,7,85.02,1.2,46.58,1.84
2019,2,13,8,85.07,2.08,85.68,2.69
2019,2,13,9,85.07,2.51,100.4,2.99
2019,2,13,10,85.01,2.77,110.78,3.11
2019,2,13,11,84.91,3.03,119.47,3.25
2019,2,13,12,84.82,3.4,125.84,3.65
2019,2,13,13,84.74,3.71,129.19,4.1
2019,2,13,14,84.69,3.75,130.36,4.34
2019,2,13,15,84.68,3.5,129.74,4.26
2019,2,13,16,84.72,2.88,128.39,3.9
2019,2,13,17,84.78,1.69,128.62,3.26
2019,2,13,18,84.86,1.28,131.05,2.84
2019,2,13,19,84.93,1.12,134.72,2.26
2019,2,13,20,85.0,0.88,140.78,1.62
2019,2,13,21,85.03,0.6,139.24,1.07
2019,2,13,22,85.03,0.51,145.58,0.91
2019,2,13,23,84.99,0.53,155.7,1.03
2019,2,14,0,84.91,0.51,149.93,0.92
2019,2,14,1,84.83,0.37,138.47,0.66
2019,2,14,2,84.79,0.14,139.4,0.29
2019,2,14,3,84.76,0.06,45.0,0.02
2019,2,14,4,84.76,0.18,30.96,0.22
2019,2,14,5,84.78,0.35,45.91,0.47
2019,2,14,6,84.84,0.48,39.09,0.65
2019,2,14,7,84.9,1.07,79.1,1.34
2019,2,14,8,84.96,1.98,93.39,2.33
2019,2,14,9,84.97,2.74,101.34,3.06
2019,2,14,10,84.94,3.22,109.27,3.47
2019,2,14,11,84.88,3.56,115.16,3.79
2019,2,14,12,84.8,3.98,119.94,4.25
2019,2,14,13,84.72,4.28,124.21,4.7
2019,2,14,14,84.66,4.28,125.57,4.95
2019,2,14,15,84.64,4.15,125.27,5.07
2019,2,14,16,84.67,3.83,123.11,4.92
2019,2,14,17,84.71,3.12,120.42,4.1
2019,2,14,18,84.77,2.35,119.72,3.19
2019,2,14,19,84.84,2.06,121.34,2.94
2019,2,14,20,84.91,1.98,122.12,2.91
2019,2,14,21,84.96,1.94,122.35,2.86
2019,2,14,22,84.97,1.71,124.93,2.44
2019,2,14,23,84.96,1.39,121.46,2.37
2019,2,15,0,84.92,0.79,112.75,1.59
2019,2,15,1,84.88,0.62,92.17,1.16
2019,2,15,2,84.82,0.49,66.32,0.88
2019,2,15,3,84.79,0.5,34.19,0.99
2019,2,15,4,84.81,0.59,11.46,1.17
2019,2,15,5,84.86,0.63,9.34,1.21
2019,2,15,6,84.93,0.49,27.8,0.89
2019,2,15,7,84.99,1.32,80.09,1.74
2019,2,15,8,85.04,2.36,100.86,2.77
2019,2,15,9,85.04,3.0,111.69,3.32
2019,2,15,10,84.99,3.38,116.62,3.66
2019,2,15,11,84.92,3.66,120.4,3.92
2019,2,15,12,84.82,3.83,123.95,4.09
2019,2,15,13,84.72,3.94,126.62,4.3
2019,2,15,14,84.66,3.82,128.77,4.33
2019,2,15,15,84.64,3.42,129.81,4.03
2019,2,15,16,84.66,2.83,127.6,3.53
2019,2,15,17,84.71,2.07,122.49,2.92
2019,2,15,18,84.79,1.4,116.57,2.37
2019,2,15,19,84.87,0.9,107.65,1.91
2019,2,15,20,84.94,0.79,95.09,1.58
2019,2,15,21,84.97,0.74,83.33,1.33
2019,2,15,22,84.98,0.73,79.53,1.32
2019,2,15,23,84.94,0.72,78.08,1.25
2019,2,16,0,84.88,0.63,68.2,1.11
2019,2,16,1,84.81,0.65,46.47,0.98
2019,2,16,2,84.76,0.74,23.04,1.13
2019,2,16,3,84.77,0.9,15.12,1.37
2019,2,16,4,84.8,0.85,21.11,1.27
2019,2,16,5,84.86,0.69,34.41,1.01
2019,2,16,6,84.93,0.44,59.38,0.69
2019,2,16,7,85.0,0.95,125.26,1.08
2019,2,16,8,85.07,2.12,133.95,2.36
2019,2,16,9,85.09,2.96,135.43,3.17
2019,2,16,10,85.04,3.27,135.68,3.45
2019,2,16,11,84.95,3.35,134.72,3.54
2019,2,16,12,84.85,3.36,133.87,3.61
2019,2,16,13,84.74,3.33,134.05,3.63
2019,2,16,14,84.67,3.3,135.38,3.78
2019,2,16,15,84.65,3.04,135.0,3.62
2019,2,16,16,84.68,2.6,135.61,3.28
2019,2,16,17,84.72,2.03,137.34,2.76
2019,2,16,18,84.77,1.63,138.3,2.5
2019,2,16,19,84.82,1.4,137.25,2.42
2019,2,16,20,84.86,1.23,136.03,2.5
2019,2,16,21,84.87,1.24,136.53,2.61
2019,2,16,22,84.86,1.33,137.61,2.74
2019,2,16,23,84.83,1.4,139.54,2.72
2019,2,17,0,84.79,1.57,147.42,2.86
2019,2,17,1,84.75,1.48,158.31,2.42
2019,2,17,2,84.75,1.03,173.9,1.63
2019,2,17,3,84.76,0.61,217.16,0.94
2019,2,17,4,84.78,0.78,271.15,1.41
2019,2,17,5,84.85,1.03,289.54,2.08
2019,2,17,6,84.93,1.1,288.18,2.03
2019,2,17,7,84.99,0.85,258.38,1.22
2019,2,17,8,85.06,1.08,176.27,1.39
2019,2,17,9,85.1,1.94,150.34,2.25
2019,2,17,10,85.07,2.75,134.08,3.04
2019,2,17,11,84.98,3.16,130.19,3.4
2019,2,17,12,84.88,3.4,130.8,3.63
2019,2,17,13,84.79,3.5,131.02,3.78
2019,2,17,14,84.74,3.54,131.15,3.9
2019,2,17,15,84.73,3.53,130.07,4.04
2019,2,17,16,84.76,3.18,128.92,3.86
2019,2,17,17,84.81,2.38,127.55,3.1
2019,2,17,18,84.86,1.59,127.83,2.52
2019,2,17,19,84.91,1.35,126.74,2.52
2019,2,17,20,84.95,1.18,123.9,2.6
2019,2,17,21,84.95,1.12,122.81,2.53
