-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2013 through 12/31/2022 
Location: Latitude  4.6993   Longitude -73.5343 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2099.7 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS        MERRA-2 Surface Pressure (kPa) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2019,5,30,3,79.57,0.27,295.82,0.64
2019,5,30,4,79.58,0.65,291.93,0.97
2019,5,30,5,79.6,0.76,299.45,1.04
2019,5,30,6,79.65,0.5,307.95,0.6
2019,5,30,7,79.71,0.57,120.43,0.77
2019,5,30,8,79.75,1.51,129.77,1.72
2019,5,30,9,79.78,2.23,131.73,2.43
2019,5,30,10,79.77,2.67,132.04,2.88
2019,5,30,11,79.74,2.91,131.08,3.16
2019,5,30,12,79.69,2.95,130.6,3.2
2019,5,30,13,79.63,2.8,130.36,3.04
2019,5,30,14,79.57,2.5,131.57,2.74
2019,5,30,15,79.54,2.18,133.4,2.45
2019,5,30,16,79.54,1.9,136.33,2.2
2019,5,30,17,79.55,1.56,138.87,1.93
2019,5,30,18,79.6,1.06,141.87,1.93
2019,5,30,19,79.67,1.12,139.53,2.23
2019,5,30,20,79.73,1.15,135.27,2.36
2019,5,30,21,79.78,1.11,128.41,2.09
2019,5,30,22,79.79,0.86,123.11,1.55
2019,5,30,23,79.76,0.47,140.44,0.96
2019,5,31,0,79.68,0.34,190.54,0.67
2019,5,31,1,79.6,0.43,227.23,0.86
2019,5,31,2,79.54,0.72,256.87,1.22
2019,5,31,3,79.53,0.91,265.56,1.37
2019,5,31,4,79.57,0.6,266.24,0.9
2019,5,31,5,79.61,0.16,234.78,0.49
2019,5,31,6,79.66,0.31,174.14,0.5
2019,5,31,7,79.71,0.61,173.33,0.75
2019,5,31,8,79.74,0.95,177.65,1.11
2019,5,31,9,79.75,1.25,173.9,1.36
2019,5,31,10,79.73,1.57,170.26,1.72
2019,5,31,11,79.68,1.83,169.89,2.04
2019,5,31,12,79.62,1.96,170.12,2.21
2019,5,31,13,79.56,2.03,168.91,2.33
2019,5,31,14,79.51,2.05,166.33,2.38
2019,5,31,15,79.48,1.95,166.58,2.31
2019,5,31,16,79.47,1.77,167.5,2.16
2019,5,31,17,79.49,1.42,167.64,1.86
2019,5,31,18,79.52,1.06,158.9,1.95
2019,5,31,19,79.56,1.15,156.04,2.22
2019,5,31,20,79.61,1.22,154.09,2.3
2019,5,31,21,79.67,1.13,150.26,2.25
2019,5,31,22,79.7,1.24,146.31,2.28
2019,5,31,23,79.69,1.46,147.25,2.41
2019,6,1,0,79.64,1.22,150.8,2.11
2019,6,1,1,79.58,0.95,148.14,1.83
2019,6,1,2,79.55,0.63,141.01,1.38
2019,6,1,3,79.55,0.24,117.41,0.59
2019,6,1,4,79.57,0.24,5.53,0.43
2019,6,1,5,79.59,0.57,328.5,0.92
2019,6,1,6,79.62,0.72,320.75,1.15
2019,6,1,7,79.66,0.43,351.57,0.98
2019,6,1,8,79.69,0.41,57.53,0.59
2019,6,1,9,79.71,0.99,112.31,1.1
2019,6,1,10,79.69,1.64,123.77,1.78
2019,6,1,11,79.64,2.18,126.71,2.37
2019,6,1,12,79.58,2.5,128.66,2.71
2019,6,1,13,79.51,2.6,129.39,2.85
2019,6,1,14,79.45,2.54,128.49,2.85
2019,6,1,15,79.42,2.41,127.35,2.81
2019,6,1,16,79.41,2.14,125.2,2.6
2019,6,1,17,79.43,1.76,121.22,2.28
2019,6,1,18,79.48,1.33,120.33,2.23
2019,6,1,19,79.53,1.4,119.43,2.54
2019,6,1,20,79.59,1.59,117.44,2.84
2019,6,1,21,79.63,1.75,115.65,2.99
2019,6,1,22,79.65,1.72,116.45,3.0
2019,6,1,23,79.63,1.72,114.12,3.05
2019,6,2,0,79.58,1.55,109.98,2.66
2019,6,2,1,79.54,1.36,106.98,2.32
2019,6,2,2,79.52,1.12,101.7,1.93
2019,6,2,3,79.52,0.89,95.01,1.55
2019,6,2,4,79.55,0.66,89.32,1.14
2019,6,2,5,79.57,0.67,90.67,1.16
2019,6,2,6,79.61,1.04,102.99,1.48
2019,6,2,7,79.65,1.88,114.23,2.03
2019,6,2,8,79.7,2.46,122.53,2.65
2019,6,2,9,79.75,2.88,131.59,3.04
2019,6,2,10,79.74,3.1,134.8,3.22
